ID,Girls_max,Boys_max,Total
878-8783317,3,7,10
878-8783318,39,43,82
878-8783319,9,7,16
878-8783320,8,17,25
878-8783321,14,13,27
878-8783322,7,3,10
878-8783323,12,18,30
878-8783328,32,27,59
878-8783375,28,30,58
878-8783450,15,15,30
878-8783451,33,32,65
878-8783452,12,17,29
878-8783453,4,3,7
878-8783454,2,5,7
878-8783455,5,1,6
878-8783456,1,3,4
878-8783457,24,24,48
878-8783459,11,9,20
878-8783460,9,6,15
878-8783462,11,6,17
878-8783602,5,4,9
878-8783603,3,6,9
878-8783604,5,4,9
878-8783605,8,12,20
878-8783606,5,9,14
878-8783607,16,15,31
878-8783608,7,6,13
878-8783610,9,11,20
878-8783612,10,9,19
878-8783620,13,16,29
878-8783751,10,6,16
878-8783752,19,12,31
878-8783753,6,6,12
878-8783755,7,2,9
878-8783768,23,34,57
878-8783771,6,10,16
878-8783772,5,1,6
878-8783773,13,13,26
878-8783774,18,20,38
878-8783777,25,20,45
878-8783779,14,15,29
878-8784002,16,12,28
878-8784013,10,8,18
878-8786905,9,7,16
878-8787002,4,9,13
878-8787006,0,16,16
878-8787008,0,3,3
878-8787020,1,4,5
878-8787021,2,6,8
878-8787043,1,5,6
878-8787044,2,4,6
878-8787081,0,0,0
878-8787082,0,0,0
878-8787083,0,0,0
878-8787087,0,0,0
878-8787088,0,3,3
879-8791106,0,2,2
879-8792000,18,31,49
879-8792001,12,6,18
879-8792002,11,15,26
879-8792003,10,17,27
879-8792004,13,12,25
879-8792005,35,27,62
879-8792006,46,49,95
879-8792007,15,7,22
879-8792021,28,32,60
879-8792627,29,21,50
879-8792630,11,8,19
879-8792636,36,54,90
879-8792638,11,20,31
879-8792639,18,24,42
879-8792640,13,28,41
879-8792643,14,15,29
879-8792646,25,32,57
879-8792657,21,36,57
879-8792659,16,14,30
879-8792660,10,16,26
879-8792665,16,14,30
879-8792670,18,18,36
879-8792671,23,34,57
879-8792672,10,11,21
879-8792674,12,8,20
879-8792677,21,38,59
879-8792681,35,50,85
879-8792682,7,11,18
879-8792683,12,9,21
879-8792688,14,15,29
879-8792691,16,16,32
879-8792693,32,26,58
879-8792694,34,27,61
879-8792695,12,17,29
879-8792696,18,14,32
879-8792699,27,35,62
879-8792701,28,34,62
879-8792702,14,13,27
879-8792703,22,32,54
879-8792705,33,27,60
879-8792706,10,19,29
879-8792707,20,10,30
879-8792708,25,16,41
879-8792724,37,23,60
879-8792729,21,31,52
879-8792730,29,30,59
879-8793159,31,37,68
879-8793160,16,14,30
879-8793161,22,26,48
879-8793162,13,14,27
879-8793757,21,18,39
879-8793759,13,10,23
879-8793761,12,18,30
879-8793762,15,9,24
879-8793763,12,7,19
879-8793765,13,17,30
879-8793766,10,14,24
879-8793767,19,26,45
879-8793768,46,44,90
879-8793769,25,20,45
879-8793770,34,23,57
879-8793771,28,32,60
879-8793772,27,36,63
879-8793774,44,42,86
879-8793775,34,25,59
879-8793777,18,26,44
879-8794001,30,29,59
879-8796002,0,0,0
879-8797062,3,3,6
879-8797063,0,4,4
879-8797065,2,11,13
879-8797067,0,4,4
879-8797068,1,7,8
879-8797069,2,13,15
880-8802000,24,30,54
880-8802001,37,41,78
880-8802002,34,24,58
880-8802003,25,29,54
880-8802004,28,17,45
880-8802407,22,22,44
880-8802438,49,41,90
880-8802439,48,40,88
880-8802453,20,40,60
880-8802455,14,15,29
880-8802456,22,36,58
880-8802460,8,14,22
880-8802468,26,29,55
880-8802469,48,44,92
880-8802473,22,21,43
880-8803103,14,17,31
880-8803119,13,12,25
880-8803120,8,6,14
880-8803121,25,30,55
880-8803600,13,17,30
880-8803601,13,10,23
880-8803613,22,6,28
880-8803614,14,15,29
880-8803615,17,12,29
880-8803616,21,20,41
880-8803617,10,10,20
880-8803618,19,22,41
880-8803619,17,13,30
880-8803751,25,38,63
880-8805200,26,32,58
880-8806000,0,0,0
880-8807041,1,2,3
880-8807042,9,12,21
881-8811102,0,1,1
881-8811112,1,3,4
881-8811120,0,2,2
881-8812000,38,24,62
881-8812001,42,46,88
881-8812003,32,28,60
881-8812004,28,30,58
881-8812005,16,30,46
881-8812006,15,16,31
881-8812007,30,36,66
881-8812008,24,36,60
881-8812010,18,10,28
881-8812011,30,31,61
881-8812012,14,27,41
881-8812013,22,38,60
881-8812014,31,43,74
881-8812015,41,49,90
881-8812018,23,36,59
881-8812020,24,34,58
881-8812022,42,49,91
881-8812023,23,37,60
881-8812024,22,22,44
881-8812025,35,25,60
881-8812026,53,64,117
881-8812028,17,13,30
881-8812030,20,16,36
881-8812031,14,14,28
881-8812032,9,4,13
881-8812033,34,25,59
881-8812034,7,10,17
881-8812035,17,12,29
881-8812036,8,10,18
881-8812037,14,18,32
881-8812038,13,10,23
881-8812039,11,5,16
881-8812041,20,20,40
881-8812042,17,7,24
881-8812043,11,12,23
881-8812044,13,6,19
881-8812045,17,14,31
881-8812046,13,15,28
881-8812050,10,9,19
881-8812051,9,8,17
881-8812054,20,20,40
881-8812055,35,29,64
881-8812057,32,25,57
881-8812059,25,25,50
881-8812060,27,18,45
881-8812062,35,42,77
881-8812064,16,15,31
881-8812067,39,41,80
881-8812072,44,51,95
881-8812073,26,31,57
881-8812074,7,15,22
881-8812075,29,32,61
881-8812079,13,12,25
881-8812080,30,30,60
881-8812081,28,28,56
881-8812082,27,30,57
881-8812083,37,21,58
881-8812084,17,15,32
881-8812088,8,3,11
881-8812090,23,22,45
881-8812091,15,15,30
881-8812092,15,14,29
881-8812093,29,27,56
881-8812094,31,32,63
881-8812095,12,12,24
881-8812096,14,17,31
881-8812097,29,32,61
881-8812098,12,19,31
881-8812099,13,13,26
881-8812100,5,5,10
881-8812103,50,43,93
881-8812105,10,20,30
881-8812106,9,8,17
881-8812107,28,26,54
881-8812108,36,45,81
881-8812109,18,12,30
881-8812110,18,11,29
881-8812111,13,16,29
881-8812114,12,17,29
881-8812115,23,27,50
881-8812116,29,32,61
881-8812117,12,18,30
881-8812118,8,8,16
881-8812119,5,4,9
881-8812121,16,10,26
881-8812123,12,3,15
881-8812124,3,4,7
881-8812125,21,20,41
881-8812126,22,23,45
881-8812127,27,34,61
881-8812128,9,4,13
881-8812129,38,22,60
881-8812130,31,29,60
881-8812131,26,26,52
881-8812132,8,17,25
881-8812133,33,27,60
881-8812134,24,28,52
881-8812135,0,0,0
881-8812136,13,17,30
881-8812137,24,26,50
881-8812138,3,6,9
881-8812139,15,25,40
881-8812141,22,22,44
881-8812143,15,15,30
881-8812144,9,18,27
881-8812145,30,43,73
881-8812146,41,34,75
881-8812147,13,17,30
881-8812148,26,26,52
881-8812149,25,33,58
881-8812150,62,48,110
881-8812155,7,9,16
881-8812156,13,12,25
881-8812157,21,22,43
881-8812158,43,46,89
881-8812160,15,13,28
881-8812161,7,8,15
881-8812162,14,21,35
881-8812163,5,16,21
881-8812164,13,23,36
881-8812165,41,34,75
881-8812167,35,33,68
881-8812180,70,73,143
881-8812181,30,34,64
881-8812191,10,9,19
881-8812210,25,17,42
881-8812250,15,15,30
881-8812251,5,4,9
881-8812261,11,4,15
881-8812271,48,48,96
881-8812297,12,13,25
881-8812300,46,42,88
881-8812310,27,33,60
881-8812311,35,25,60
881-8812317,15,12,27
881-8812330,18,12,30
881-8812370,12,9,21
881-8812374,25,15,40
881-8812380,6,9,15
881-8812410,16,15,31
881-8812414,14,15,29
881-8812424,39,20,59
881-8812450,17,15,32
881-8812460,9,10,19
881-8812473,21,39,60
881-8812500,2,2,4
881-8812503,42,39,81
881-8812510,16,14,30
881-8812520,16,16,32
881-8812550,13,3,16
881-8812559,37,52,89
881-8812568,12,15,27
881-8812578,59,53,112
881-8812581,32,28,60
881-8812588,30,30,60
881-8812589,47,49,96
881-8812590,7,12,19
881-8812598,34,26,60
881-8812601,30,33,63
881-8812606,52,32,84
881-8812609,25,35,60
881-8812611,26,29,55
881-8812620,13,21,34
881-8812624,6,7,13
881-8812630,12,15,27
881-8812640,13,11,24
881-8812647,26,26,52
881-8812649,32,28,60
881-8812655,24,31,55
881-8812656,23,22,45
881-8812659,18,11,29
881-8812660,9,11,20
881-8812665,29,34,63
881-8812666,4,6,10
881-8812680,14,13,27
881-8812681,27,30,57
881-8812685,14,17,31
881-8812687,28,31,59
881-8812690,21,11,32
881-8812696,14,16,30
881-8812699,39,36,75
881-8812710,6,11,17
881-8812720,15,11,26
881-8812730,8,4,12
881-8812733,12,13,25
881-8812740,16,13,29
881-8812747,11,18,29
881-8812750,10,6,16
881-8812757,13,15,28
881-8812759,42,46,88
881-8812760,10,11,21
881-8812767,39,51,90
881-8812770,4,2,6
881-8812779,15,22,37
881-8812781,36,47,83
881-8812785,19,25,44
881-8812789,16,13,29
881-8812798,20,40,60
881-8812799,7,11,18
881-8812811,42,48,90
881-8812821,30,30,60
881-8812823,25,20,45
881-8812833,27,31,58
881-8812838,14,15,29
881-8812839,40,51,91
881-8812840,7,12,19
881-8812850,30,30,60
881-8812853,35,22,57
881-8812873,15,30,45
881-8812879,45,36,81
881-8812891,46,39,85
881-8812901,19,12,31
881-8812915,11,18,29
881-8812918,18,12,30
881-8812919,13,17,30
881-8812950,36,27,63
881-8812973,23,37,60
881-8812983,16,15,31
881-8812994,25,19,44
881-8812998,18,34,52
881-8812999,32,30,62
881-8813001,15,14,29
881-8813003,18,12,30
881-8813006,14,16,30
881-8813008,1,6,7
881-8813009,5,6,11
881-8813010,11,8,19
881-8813013,18,9,27
881-8813015,3,7,10
881-8813018,11,16,27
881-8813019,6,9,15
881-8813020,14,18,32
881-8813021,8,10,18
881-8813022,20,10,30
881-8813023,12,18,30
881-8813024,9,9,18
881-8813025,5,3,8
881-8813026,17,12,29
881-8813027,17,14,31
881-8813028,23,19,42
881-8813029,25,35,60
881-8813030,8,10,18
881-8813032,10,8,18
881-8813040,13,15,28
881-8813102,7,14,21
881-8813103,11,11,22
881-8813122,32,29,61
881-8813123,11,9,20
881-8813124,8,6,14
881-8813125,15,14,29
881-8813128,19,11,30
881-8813131,12,6,18
881-8813132,30,29,59
881-8813201,19,26,45
881-8813205,6,11,17
881-8813207,9,13,22
881-8813208,1,1,2
881-8813209,20,24,44
881-8813211,32,26,58
881-8813212,3,9,12
881-8813213,4,11,15
881-8813214,20,13,33
881-8813215,7,4,11
881-8813217,14,9,23
881-8813218,3,8,11
881-8813220,8,4,12
881-8813221,7,4,11
881-8813222,8,6,14
881-8813224,19,19,38
881-8813225,6,23,29
881-8813230,6,8,14
881-8813232,7,12,19
881-8813235,6,7,13
881-8813237,38,22,60
881-8813238,11,6,17
881-8813239,4,5,9
881-8813241,8,14,22
881-8813244,10,17,27
881-8813247,9,6,15
881-8813250,46,44,90
881-8813251,15,12,27
881-8813252,32,29,61
881-8813253,25,24,49
881-8813254,26,35,61
881-8813255,27,30,57
881-8813256,25,20,45
881-8813257,17,28,45
881-8813302,9,7,16
881-8813303,15,20,35
881-8813304,5,5,10
881-8813305,5,9,14
881-8813308,3,7,10
881-8813309,9,9,18
881-8813310,7,7,14
881-8813314,6,3,9
881-8813321,19,13,32
881-8813324,13,14,27
881-8813401,22,7,29
881-8813402,15,15,30
881-8813411,11,16,27
881-8813422,12,19,31
881-8813430,11,16,27
881-8813431,30,30,60
881-8813440,23,36,59
881-8813441,19,13,32
881-8813450,18,12,30
881-8813452,29,31,60
881-8813460,11,5,16
881-8813461,36,28,64
881-8813462,23,22,45
881-8813467,8,21,29
881-8813470,9,6,15
881-8813471,35,26,61
881-8813501,14,17,31
881-8813530,13,10,23
881-8813560,1,3,4
881-8813570,12,8,20
881-8813580,11,5,16
881-8813592,40,36,76
881-8813610,12,15,27
881-8813612,18,12,30
881-8813660,3,3,6
881-8813670,18,13,31
881-8813700,4,2,6
881-8813710,12,18,30
881-8813730,9,8,17
881-8813770,14,16,30
881-8813780,23,19,42
881-8813781,32,27,59
881-8813790,18,10,28
881-8813795,11,1,12
881-8813810,21,30,51
881-8813811,14,16,30
881-8813813,15,16,31
881-8813814,10,14,24
881-8813815,11,19,30
881-8813820,5,9,14
881-8813822,13,17,30
881-8813823,31,30,61
881-8813824,13,17,30
881-8813825,37,23,60
881-8813826,9,20,29
881-8813832,23,22,45
881-8813833,47,43,90
881-8813834,26,36,62
881-8813835,35,23,58
881-8813837,26,33,59
881-8813839,27,32,59
881-8813840,16,20,36
881-8813841,44,31,75
881-8815200,32,28,60
881-8815201,29,31,60
881-8815202,21,11,32
881-8815204,27,35,62
881-8815208,9,22,31
881-8815211,25,17,42
881-8815213,29,30,59
881-8815215,28,34,62
881-8815216,19,26,45
881-8815218,17,16,33
881-8815220,15,18,33
881-8815221,12,18,30
881-8815222,29,31,60
881-8815223,13,17,30
881-8815224,15,15,30
881-8815226,11,18,29
881-8815228,23,37,60
881-8815229,16,29,45
881-8815232,14,20,34
881-8815233,51,44,95
881-8815234,15,15,30
881-8815235,10,19,29
881-8815238,57,67,124
881-8815241,16,19,35
881-8815242,26,34,60
881-8815243,23,22,45
881-8815246,40,45,85
881-8815247,24,27,51
881-8815248,20,19,39
881-8815249,28,17,45
881-8815250,10,22,32
881-8815251,35,42,77
881-8815252,18,27,45
881-8815253,51,39,90
881-8815255,24,31,55
881-8815257,14,16,30
881-8815258,28,32,60
881-8815259,21,39,60
881-8815260,24,22,46
881-8815261,29,31,60
881-8815262,19,17,36
881-8815264,39,50,89
881-8815265,11,18,29
881-8815269,24,33,57
881-8815270,13,17,30
881-8815271,30,42,72
881-8815272,20,18,38
881-8815274,20,20,40
881-8815275,16,14,30
881-8815278,28,34,62
881-8815279,28,32,60
881-8815280,32,27,59
881-8815951,1,4,5
881-8816001,0,0,0
881-8816002,0,0,0
881-8816005,0,0,0
881-8816006,0,0,0
881-8816007,0,0,0
881-8816008,0,0,0
881-8816017,0,0,0
881-8816034,0,0,0
881-8816056,0,0,0
881-8817000,0,0,0
881-8817001,5,7,12
881-8817002,0,2,2
881-8817003,0,0,0
881-8817013,0,3,3
881-8817022,0,10,10
881-8817030,0,5,5
881-8817036,2,3,5
881-8817044,7,6,13
881-8817045,3,7,10
881-8817048,4,18,22
881-8817050,2,1,3
881-8817054,7,6,13
881-8817060,3,5,8
881-8817063,2,7,9
881-8817065,2,11,13
881-8817069,3,4,7
881-8817070,3,5,8
881-8817071,3,10,13
882-8821102,0,1,1
882-8822000,23,33,56
882-8822001,22,27,49
882-8822004,47,41,88
882-8822019,54,65,119
882-8822023,45,44,89
882-8822092,75,76,151
882-8822094,15,15,30
882-8822096,45,44,89
882-8822104,59,60,119
882-8822108,66,62,128
882-8822123,30,36,66
882-8822124,15,19,34
882-8822126,29,31,60
882-8822127,55,43,98
882-8822132,56,63,119
882-8822387,41,48,89
882-8822407,27,34,61
882-8823325,50,36,86
882-8823326,15,15,30
882-8823327,14,16,30
882-8823328,38,21,59
882-8823329,17,13,30
882-8823822,39,45,84
882-8823823,26,33,59
882-8823824,28,30,58
882-8823825,28,32,60
882-8823826,23,37,60
882-8825225,40,43,83
882-8825273,38,49,87
882-8825950,3,13,16
882-8826000,0,0,0
882-8826001,0,0,0
882-8827000,0,2,2
882-8827001,8,7,15
883-8831100,0,0,0
883-8832000,41,46,87
883-8832001,33,57,90
883-8832002,37,43,80
883-8832003,12,17,29
883-8832004,29,31,60
883-8832005,48,38,86
883-8832006,31,30,61
883-8832007,28,28,56
883-8832008,0,0,0
883-8832009,48,69,117
883-8832011,16,14,30
883-8832013,5,4,9
883-8832024,27,33,60
883-8832078,27,33,60
883-8832137,30,28,58
883-8832382,28,31,59
883-8832402,52,37,89
883-8832429,24,36,60
883-8832439,22,37,59
883-8832462,29,28,57
883-8832472,40,48,88
883-8832542,44,44,88
883-8832592,42,41,83
883-8832622,34,27,61
883-8832644,27,29,56
883-8832722,32,25,57
883-8832824,58,39,97
883-8832942,23,36,59
883-8832984,57,61,118
883-8832985,28,29,57
883-8832987,49,40,89
883-8833502,12,18,30
883-8833512,23,16,39
883-8833522,25,5,30
883-8833603,37,52,89
883-8833605,22,21,43
883-8833822,17,13,30
883-8835266,33,24,57
883-8835281,16,14,30
883-8837032,10,9,19
883-8837072,2,3,5
884-8842001,3,5,8
884-8842002,11,17,28
884-8842003,39,37,76
884-8842005,16,14,30
884-8842011,0,1,1
884-8842014,7,14,21
884-8842024,12,13,25
884-8842029,6,6,12
884-8842031,5,5,10
884-8842046,4,8,12
884-8842053,5,4,9
884-8842056,18,8,26
884-8842057,18,19,37
884-8842061,45,41,86
884-8842063,27,32,59
884-8842067,23,24,47
884-8842071,38,47,85
884-8842094,6,1,7
884-8842095,13,14,27
884-8842096,16,7,23
884-8842098,28,33,61
884-8842101,3,1,4
884-8842102,10,17,27
884-8842103,5,6,11
884-8842104,8,21,29
884-8842115,6,9,15
884-8842116,10,2,12
884-8842122,12,11,23
884-8842138,26,24,50
884-8842146,4,4,8
884-8842148,10,7,17
884-8842152,4,0,4
884-8842154,12,10,22
884-8842155,8,20,28
884-8842157,3,5,8
884-8842158,9,12,21
884-8842159,15,10,25
884-8842160,3,7,10
884-8843006,9,12,21
884-8843010,4,7,11
884-8843015,3,1,4
884-8843021,4,10,14
884-8843023,15,12,27
884-8843026,19,11,30
884-8843035,10,8,18
884-8843037,4,3,7
884-8843046,5,10,15
884-8843047,13,16,29
884-8843055,29,34,63
884-8843071,9,4,13
884-8843078,11,10,21
884-8843079,9,16,25
884-8843083,7,13,20
884-8843102,7,12,19
884-8843304,4,2,6
884-8843305,10,6,16
884-8843307,10,8,18
884-8843315,14,8,22
884-8843325,7,14,21
884-8843330,14,13,27
884-8843331,11,19,30
884-8843332,18,13,31
884-8843333,26,38,64
884-8843341,7,7,14
884-8843342,12,12,24
884-8843347,6,11,17
884-8843348,7,7,14
884-8843349,4,11,15
884-8843351,1,3,4
884-8843363,6,9,15
884-8843366,6,9,15
884-8843367,3,1,4
884-8843372,6,7,13
884-8843378,8,7,15
884-8843384,1,4,5
884-8843385,5,13,18
884-8843393,36,52,88
884-8846008,5,3,8
884-8846906,16,10,26
884-8847004,1,5,6
884-8847007,2,6,8
884-8847008,1,3,4
885-8851103,0,2,2
885-8851105,0,2,2
885-8852000,31,25,56
885-8852005,28,36,64
885-8852010,10,26,36
885-8852011,12,15,27
885-8852014,0,0,0
885-8852032,5,1,6
885-8852055,44,46,90
885-8852078,11,11,22
885-8852080,20,16,36
885-8852105,23,25,48
885-8852135,36,22,58
885-8852153,7,3,10
885-8852156,10,10,20
885-8852161,33,56,89
885-8852162,39,20,59
885-8852163,14,14,28
885-8852167,34,25,59
885-8852172,29,31,60
885-8852173,24,36,60
885-8852179,31,23,54
885-8852188,27,15,42
885-8852197,16,14,30
885-8852200,45,44,89
885-8852202,26,34,60
885-8852204,33,24,57
885-8852901,23,34,57
885-8852902,10,18,28
885-8852903,31,30,61
885-8852904,8,14,22
885-8852906,0,0,0
885-8852907,30,26,56
885-8852908,13,9,22
885-8852910,41,63,104
885-8852911,21,22,43
885-8852914,9,5,14
885-8852915,50,43,93
885-8852916,0,0,0
885-8852917,0,0,0
885-8852918,25,35,60
885-8852921,22,33,55
885-8853000,10,9,19
885-8853001,3,7,10
885-8853002,16,9,25
885-8853005,8,8,16
885-8853008,11,14,25
885-8853010,7,11,18
885-8853011,25,18,43
885-8853012,14,17,31
885-8853013,11,17,28
885-8853014,9,6,15
885-8853015,11,14,25
885-8853016,19,10,29
885-8853017,12,2,14
885-8853019,16,13,29
885-8853021,30,30,60
885-8853022,6,7,13
885-8853023,13,8,21
885-8853024,23,24,47
885-8853026,15,11,26
885-8853039,10,5,15
885-8853048,9,6,15
885-8853051,10,6,16
885-8853074,9,11,20
885-8853077,12,10,22
885-8853085,4,1,5
885-8853089,12,17,29
885-8853097,12,17,29
885-8853098,11,10,21
885-8853104,16,16,32
885-8853107,16,15,31
885-8853109,4,7,11
885-8853110,13,17,30
885-8853114,26,35,61
885-8853116,14,15,29
885-8853205,0,0,0
885-8853208,16,14,30
885-8853210,16,26,42
885-8853300,7,9,16
885-8853308,7,8,15
885-8853309,5,6,11
885-8853316,10,2,12
885-8853317,11,16,27
885-8853322,15,15,30
885-8853328,6,15,21
885-8853329,11,18,29
885-8853330,14,14,28
885-8853331,14,11,25
885-8853332,11,13,24
885-8853350,8,5,13
885-8853353,9,6,15
885-8853354,12,14,26
885-8853357,14,16,30
885-8853358,12,14,26
885-8853359,8,8,16
885-8853360,9,7,16
885-8853368,12,14,26
885-8853369,9,19,28
885-8853380,10,10,20
885-8853381,8,10,18
885-8853387,15,15,30
885-8853388,17,13,30
885-8853389,21,9,30
885-8853390,20,11,31
885-8853391,14,16,30
885-8853393,14,14,28
885-8853397,23,23,46
885-8853400,18,18,36
885-8853401,37,51,88
885-8854006,0,0,0
885-8854009,0,0,0
885-8854400,0,0,0
885-8854401,0,0,0
885-8854402,0,0,0
885-8854403,0,0,0
885-8854408,0,0,0
885-8854418,0,0,0
885-8854422,0,0,0
885-8854427,0,0,0
885-8854436,0,0,0
885-8854575,0,0,0
885-8854576,0,0,0
885-8854579,0,0,0
885-8855401,0,0,0
885-8855404,0,0,0
885-8856009,30,18,48
885-8857000,0,4,4
885-8857001,3,7,10
885-8857003,0,5,5
885-8857009,0,7,7
885-8857011,0,6,6
885-8857015,1,5,6
885-8857025,8,16,24
885-8857026,3,14,17
886-8862000,28,20,48
886-8862001,14,16,30
886-8862002,22,38,60
886-8862003,13,14,27
886-8862004,8,16,24
886-8862006,11,18,29
886-8862007,19,19,38
886-8862008,27,34,61
886-8862009,23,27,50
886-8862010,18,31,49
886-8862011,23,35,58
886-8862013,9,6,15
886-8862014,21,36,57
886-8862015,34,53,87
886-8862017,34,46,80
886-8862018,21,17,38
886-8862019,21,32,53
886-8862020,23,39,62
886-8862021,15,14,29
886-8862022,14,15,29
886-8862023,12,11,23
886-8862024,29,30,59
886-8862025,7,15,22
886-8862026,9,5,14
886-8862027,18,21,39
886-8862028,49,42,91
886-8862029,28,28,56
886-8862030,15,17,32
886-8862033,24,22,46
886-8862034,13,24,37
886-8862036,12,4,16
886-8862037,5,10,15
886-8862038,3,9,12
886-8862039,8,6,14
886-8862041,17,12,29
886-8862043,0,7,7
886-8862044,43,53,96
886-8862045,0,0,0
886-8862048,33,39,72
886-8862049,14,6,20
886-8862051,16,14,30
886-8862052,41,47,88
886-8862054,10,16,26
886-8862055,27,32,59
886-8862058,15,11,26
886-8862059,17,17,34
886-8862060,32,27,59
886-8862061,13,14,27
886-8862062,13,14,27
886-8862063,23,25,48
886-8862064,6,8,14
886-8862065,37,53,90
886-8862066,32,27,59
886-8862069,53,37,90
886-8862073,0,0,0
886-8862074,22,19,41
886-8862076,0,0,0
886-8862077,14,16,30
886-8862078,29,19,48
886-8862079,50,46,96
886-8862080,26,31,57
886-8862081,10,2,12
886-8862085,13,7,20
886-8862086,0,0,0
886-8862087,12,15,27
886-8862088,13,17,30
886-8862089,21,24,45
886-8862090,34,20,54
886-8862092,44,37,81
886-8862094,14,17,31
886-8862095,28,26,54
886-8862096,62,58,120
886-8862109,17,15,32
886-8862110,13,18,31
886-8862116,16,12,28
886-8862120,11,19,30
886-8862127,47,36,83
886-8862128,16,16,32
886-8862130,10,7,17
886-8862132,22,10,32
886-8862133,5,7,12
886-8862134,9,7,16
886-8862135,16,15,31
886-8862136,9,19,28
886-8862137,12,7,19
886-8862138,21,30,51
886-8862139,37,39,76
886-8862141,45,51,96
886-8862142,13,9,22
886-8862147,7,13,20
886-8862148,3,6,9
886-8862155,23,24,47
886-8862156,36,22,58
886-8862161,13,17,30
886-8862163,20,9,29
886-8862164,9,15,24
886-8862165,17,14,31
886-8862166,10,5,15
886-8862167,14,17,31
886-8862168,17,14,31
886-8862169,7,8,15
886-8862171,28,31,59
886-8862172,26,36,62
886-8862175,52,38,90
886-8862176,19,23,42
886-8862180,17,14,31
886-8862183,16,12,28
886-8862185,17,16,33
886-8862187,13,17,30
886-8862188,5,7,12
886-8862189,19,11,30
886-8862190,4,4,8
886-8862191,45,44,89
886-8862192,24,34,58
886-8862193,7,22,29
886-8862223,15,15,30
886-8862226,6,11,17
886-8862227,15,15,30
886-8862228,25,33,58
886-8862229,7,8,15
886-8862230,35,29,64
886-8862231,8,13,21
886-8862232,12,20,32
886-8862233,9,5,14
886-8862235,42,46,88
886-8862237,30,30,60
886-8862239,6,7,13
886-8862245,19,10,29
886-8862246,12,20,32
886-8862249,31,29,60
886-8862254,15,14,29
886-8862258,31,32,63
886-8862259,25,24,49
886-8862264,46,43,89
886-8862265,8,6,14
886-8862269,32,40,72
886-8862270,12,19,31
886-8862272,29,30,59
886-8862275,14,16,30
886-8862278,8,4,12
886-8862279,7,7,14
886-8862280,15,16,31
886-8862282,46,46,92
886-8862285,17,12,29
886-8862286,22,22,44
886-8862287,8,7,15
886-8862288,14,6,20
886-8862289,12,8,20
886-8862296,15,13,28
886-8862298,26,33,59
886-8862300,6,12,18
